dates,years,month,day_of_week,holiday,demand,dewpnt,drybulb,log_demand,std_demand
733959,2009,Jul,Sun,0,296039,0.759841852584016,0.769655733891603,12.5982464813838,0.232362467701249
733960,2009,Jul,Mon,0,350516,0.794351878000565,0.771051407304024,12.7671616334876,0.446106958388898
733961,2009,Jul,Tue,0,345020,0.844959051115504,0.710688532216795,12.7513576653477,0.426108686600748
733962,2009,Jul,Wed,0,339419,0.82880542219712,0.704059083507793,12.7349906113586,0.40539788845506
733963,2009,Jul,Thu,0,329680,0.786444507201356,0.703535705978135,12.7058777660127,0.368558621974717
733964,2009,Jul,Fri,0,332836,0.772324202202768,0.744475459409165,12.7154051551558,0.380614538300856
733965,2009,Jul,Sat,0,309282,0.80350183563965,0.754594091649221,12.6420087610534,0.287739063955711
733966,2009,Jul,Sun,0,313599,0.827675797797232,0.785531518957897,12.6558703786778,0.305279493942748
733967,2009,Jul,Mon,0,344556,0.731092911606891,0.755698999767388,12.750011910652,0.424405774526585
733968,2009,Jul,Tue,0,344040,0.740412312905959,0.739706908583391,12.7485132086654,0.422509323623107
733969,2009,Jul,Wed,0,352143,0.765659418243434,0.771458478715981,12.771792622083,0.451966990993283
733970,2009,Jul,Thu,0,373871,0.880259813611974,0.787566876017678,12.8316660971121,0.527730623008418
733971,2009,Jul,Fri,0,390973,0.890708839310929,0.81687601767853,12.8763937828747,0.584328839887769
733972,2009,Jul,Sat,0,365493,0.906241174809376,0.8214119562689,12.8090024061418,0.499052088115555
733973,2009,Jul,Sun,0,332880,0.815814741598418,0.802046987671551,12.7155373436568,0.380781809048731
733974,2009,Jul,Mon,0,379130,0.839706297656029,0.793265875785066,12.8456344331664,0.545406094027413
733975,2009,Jul,Tue,0,360475,0.879807963852019,0.742614561525936,12.7951778851748,0.4815586000757
733976,2009,Jul,Wed,0,370737,0.889918102231008,0.777622702954175,12.8232481953261,0.517078647105174
733977,2009,Jul,Thu,0,367520,0.892064388590793,0.767038846243312,12.8145330179229,0.506050499943191
733978,2009,Jul,Fri,0,352945,0.863484891273651,0.754128867178413,12.7740675164108,0.454845632272003
733979,2009,Jul,Sat,0,344129,0.883479243151652,0.808560130262852,12.7487718660606,0.422836627553566
733980,2009,Jul,Sun,0,364007,0.946060434905394,0.836182833217027,12.8049283772032,0.493896829811731
733981,2009,Jul,Mon,0,426216,0.938548432646145,0.854733658990463,12.9627015390025,0.693542294963647
733982,2009,Jul,Tue,0,435054,0.917142050268286,0.856769016050244,12.9832254402974,0.719513149410687
733983,2009,Jul,Wed,0,436285,0.964134425303587,0.853977669225401,12.9860509785069,0.723088573036096
733984,2009,Jul,Thu,0,439245,0.939621575826038,0.865026750407071,12.9928126229453,0.731644728174836
733985,2009,Jul,Fri,0,393436,0.913979101948602,0.789544080018609,12.8826736906639,0.592275407588997
733986,2009,Aug,Sat,0,364298,0.890539395650946,0.821528262386601,12.8057274930008,0.494908027427998
733987,2009,Aug,Sun,0,347670,0.923580909347642,0.797103977669225,12.7590090329965,0.435790693577563
733988,2009,Aug,Mon,0,412091,0.89149957639085,0.830774598743894,12.928999477729,0.65089585482903
733989,2009,Aug,Tue,0,418614,0.891330132730867,0.826354966271226,12.9447045332508,0.670768963025146
733990,2009,Aug,Wed,0,438075,0.921491104207851,0.861944638287974,12.9901454075766,0.728269645576093
733991,2009,Aug,Thu,0,383321,0.821180457497882,0.785240753663643,12.8566280372407,0.559317352279978
733992,2009,Aug,Fri,0,362738,0.772663089522734,0.778320539660386,12.8014360895652,0.489477704391548
733993,2009,Aug,Sat,0,314447,0.735272521886473,0.738136775994417,12.6585708194587,0.308696619831979
733994,2009,Aug,Sun,0,310643,0.821914713357808,0.739183531053733,12.6463996218402,0.293295239887053
733995,2009,Aug,Mon,0,427840,0.937983620446202,0.872121423586881,12.9665045728957,0.698354637328674
733996,2009,Aug,Tue,0,451136,0.948432646145157,0.860897883228658,13.0195241251335,0.765445345583164
733997,2009,Aug,Wed,0,400055,0.911324484608868,0.790183763665969,12.8993573166379,0.613386794532168
733998,2009,Aug,Thu,0,373903,0.890482914430952,0.769248662479646,12.8317516844687,0.527838924873177
733999,2009,Aug,Fri,0,391017,0.886416266591358,0.805594324261456,12.8765063162832,0.584471239168
734000,2009,Aug,Sat,0,393504,0.912623552668738,0.858688066992324,12.8828465119722,0.592494094912534
734001,2009,Aug,Sun,0,406566,0.935159559446484,0.875552454059083,12.9155015564144,0.633815644552995
734002,2009,Aug,Mon,0,471862,0.949223383225078,0.895731565480344,13.0644418489371,0.822284035763699
734003,2009,Aug,Tue,0,481331,0.934255859926574,0.910444289369621,13.0843104621096,0.84742569150237
734004,2009,Aug,Wed,0,480321,0.943688223665631,0.89805768783438,13.0822099093704,0.844767661303143
734005,2009,Aug,Thu,0,464286,0.93510307822649,0.857292393579902,13.048256020635,0.801802559805605
734006,2009,Aug,Fri,0,477094,1,0.890381484066062,13.0754688154452,0.836237510693369
734007,2009,Aug,Sat,0,430024,0.98170008472183,0.872179576645732,12.9715963000657,0.704797686499291
734008,2009,Aug,Sun,0,406373,0.959841852584016,0.862758781111886,12.9150267360315,0.633214808928445
734009,2009,Aug,Mon,0,435532,0.934707709686529,0.838160037217958,12.9843235513353,0.720902694289267
734010,2009,Aug,Tue,0,424695,0.90369951990963,0.822807629681321,12.9591265432158,0.689018511015746
734011,2009,Aug,Wed,0,427721,0.887941259531206,0.840776924866248,12.966226392846,0.698002629516999
734012,2009,Aug,Thu,0,368702,0.731714205026829,0.741451500348918,12.8177440086719,0.510113673516935
734013,2009,Aug,Fri,0,343830,0.773453826602654,0.711909746452663,12.7479026281589,0.42173669773506
734014,2009,Aug,Sat,0,311133,0.827054504377295,0.669574319609211,12.6479757524771,0.295289668664111
734015,2009,Aug,Sun,0,307382,0.84789607455521,0.730635031402652,12.6358465527443,0.279941432658978
734016,2009,Aug,Mon,0,339395,0.765659418243434,0.724819725517562,12.734919899794,0.405308410352147
734017,2009,Sep,Tue,0,334984,0.724767014967523,0.693940451267737,12.7218380484726,0.388754693215969
734018,2009,Sep,Wed,0,340442,0.770403840722959,0.716271225866481,12.738000052324,0.409206021819004
734019,2009,Sep,Thu,0,347189,0.808754589099124,0.738718306582926,12.7576245792388,0.43403881188048
734020,2009,Sep,Fri,0,351086,0.826715617057328,0.769713886950454,12.7687864866819,0.44816304047584
734021,2009,Sep,Sat,0,326585,0.824004518497599,0.781053733426378,12.6964455307234,0.35662311291683
734022,2009,Sep,Sun,0,290321,0.723806834227619,0.690974645266341,12.5787424863561,0.207682198159713
734023,2009,Sep,Mon,1,295358,0.766563117763344,0.680797859967434,12.5959434588761,0.229448233147261
734024,2009,Sep,Tue,0,341870,0.823722112397628,0.739474296347988,12.7421858268229,0.414502682463523
734025,2009,Sep,Wed,0,339886,0.771872352442813,0.729530123284485,12.7363655462511,0.407137725021896
734026,2009,Sep,Thu,0,326934,0.732279017226772,0.662770411723657,12.6975135946456,0.357974636307262
734027,2009,Sep,Fri,0,324615,0.782547303021745,0.660037217957665,12.6903951437158,0.348966979803277
734028,2009,Sep,Sat,0,307557,0.866139508613386,0.716387531984182,12.6364157149042,0.280661647953296
734029,2009,Sep,Sun,0,309657,0.862468229313753,0.7662247034194,12.6432205122789,0.289272408627948
734030,2009,Sep,Mon,0,341155,0.772663089522734,0.730693184461503,12.7400921984457,0.411853414321493
734031,2009,Sep,Tue,0,345027,0.791075967240892,0.739067224936032,12.7513779538208,0.4261343595454
734032,2009,Sep,Wed,0,331561,0.762439988703756,0.668992789020703,12.7115670837463,0.375757859616677
734033,2009,Sep,Thu,0,321740,0.720248517367975,0.627413351942312,12.6814990449443,0.33770989553733
734034,2009,Sep,Fri,0,322207,0.744591923185541,0.669167248197255,12.6829494751253,0.339545263510226
734035,2009,Sep,Sat,0,288875,0.636712792996329,0.635845545475692,12.5737493475767,0.201363902305001
734036,2009,Sep,Sun,0,285237,0.678282970912172,0.633519423121656,12.5610756926279,0.185326715063785
734037,2009,Sep,Mon,0,326558,0.740129906805987,0.674808094905792,12.6963628535761,0.356518493618177
734038,2009,Sep,Tue,0,336261,0.833832250776617,0.72272621539893,12.7256429231177,0.393569364860488
734039,2009,Sep,Wed,0,357920,0.904490256989551,0.801000232612235,12.788064776724,0.472557703921003
734040,2009,Sep,Thu,0,364709,0.845806269415419,0.792277273784601,12.8068550543097,0.496334838549914
734041,2009,Sep,Fri,0,319897,0.674724654052527,0.646371249127704,12.675754347963,0.330440581238865
734042,2009,Sep,Sat,0,284752,0.648743292855126,0.584089323098395,12.5593739049898,0.183173280469842
734043,2009,Sep,Sun,0,293335,0.821745269697825,0.668120493137939,12.5890705795883,0.220751321919207
734044,2009,Sep,Mon,0,331813,0.835922055916408,0.733426378227495,12.7123268362,0.376719247030709
734045,2009,Sep,Tue,0,326060,0.760858514543914,0.678820655966504,12.6948366924936,0.354587296095531
734046,2009,Sep,Wed,0,318680,0.683366280711663,0.602349383577576,12.6719427434943,0.325617393705218
734047,2009,Oct,Thu,0,319755,0.624908218017509,0.542451732961154,12.6753103565354,0.329878756438746
734048,2009,Oct,Fri,0,316596,0.655916407794408,0.577750639683647,12.6653817921104,0.317315194675103
734049,2009,Oct,Sat,0,302592,0.812369387178763,0.660909513840428,12.6201406424456,0.260067242831859
734050,2009,Oct,Sun,0,290585,0.821914713357808,0.682019074203303,12.5796514114427,0.208832347967392
734051,2009,Oct,Mon,0,319288,0.721321660547868,0.64677832053966,12.6738487957856,0.328029303892931
734052,2009,Oct,Tue,0,320433,0.69149957639085,0.628169341707374,12.6774284851273,0.332559027044673
734053,2009,Oct,Wed,0,325910,0.743462298785654,0.656082809955804,12.6943765486139,0.3540050320535
734054,2009,Oct,Thu,0,319391,0.65619881389438,0.623284484763899,12.6741713365326,0.328437445535915
734055,2009,Oct,Fri,0,320789,0.751934481784806,0.620667597115608,12.6785388651098,0.333964096991796
734056,2009,Oct,Sat,0,290826,0.733239197966676,0.639858106536404,12.580480429173,0.209881383357835
734057,2009,Oct,Sun,0,282429,0.579779723242022,0.549197487787858,12.551182470547,0.172807875346802
734058,2009,Oct,Mon,1,311038,0.527478113527252,0.513549662712259,12.6476703701924,0.294903239263888
734059,2009,Oct,Tue,0,328087,0.6369951990963,0.52465689695278,12.7010340960978,0.362429463363842
734060,2009,Oct,Wed,0,330014,0.532109573566789,0.476040939753431,12.7068903567852,0.369839949885494
734061,2009,Oct,Thu,0,340826,0.505224512849478,0.429402186555013,12.7391273621071,0.410632514661365
734062,2009,Oct,Fri,0,337307,0.529285512567071,0.449872063270528,12.7287487738732,0.397499494748869
734063,2009,Oct,Sat,0,305357,0.540581756565942,0.473540358222843,12.6292368629014,0.271577560197025
734064,2009,Oct,Sun,0,312224,0.589833380401017,0.452256338683415,12.6514761579077,0.299719066303311
734065,2009,Oct,Mon,0,334544,0.545382660265462,0.485170969993022,12.7205236895112,0.387091509165993
734066,2009,Oct,Tue,0,334016,0.587687094041231,0.543963712491277,12.7189441750031,0.385092798453149
734067,2009,Oct,Wed,0,327279,0.68630330415137,0.607525005815306,12.698568297111,0.359309252168983
734068,2009,Oct,Thu,0,326351,0.714543914148546,0.624738311235171,12.6957287682536,0.355716124839319
734069,2009,Oct,Fri,0,320631,0.577972324202203,0.511805070946732,12.6780462081824,0.333340691082228
734070,2009,Oct,Sat,0,307199,0.75120022592488,0.592463363572924,12.635251025042,0.27918785452323
734071,2009,Oct,Sun,0,285652,0.678057046032194,0.630146545708304,12.5625295657035,0.18716643966029
734072,2009,Oct,Mon,0,322952,0.581135272521886,0.536869039311468,12.6852589843506,0.342467706328121
734073,2009,Oct,Tue,0,334009,0.653261790454674,0.519539427773901,12.7189232177036,0.385066279178515
734074,2009,Oct,Wed,0,336619,0.708105055069189,0.551058385671086,12.7267070059669,0.394915850618664
734075,2009,Oct,Thu,0,329688,0.635978537136402,0.530472202837869,12.7059020316732,0.368589327634747
734076,2009,Oct,Fri,0,322116,0.656537701214346,0.55780414049779,12.6826670080999,0.339187830978394
734077,2009,Oct,Sat,0,297547,0.794182434340582,0.680274482437776,12.6033274746831,0.238791934279078
734078,2009,Nov,Sun,0,279417,0.62060582247707,0.587811118864852,12.5404605686212,0.159240427798209
734079,2009,Nov,Mon,0,328816,0.598023157300198,0.506978367062107,12.7032536027807,0.365238017360397
734080,2009,Nov,Tue,0,330080,0.59610279582039,0.525645498953245,12.7070903283051,0.370092992967392
734081,2009,Nov,Wed,0,332746,0.49850324767015,0.484880204698767,12.7151347151483,0.380272324704545
734082,2009,Nov,Thu,0,338270,0.568426998023157,0.462665736217725,12.7315996721491,0.401107008890599
734083,2009,Nov,Fri,0,336872,0.528777181587122,0.452430797859967,12.7274583152254,0.39586655405055
734084,2009,Nov,Sat,0,311490,0.502626376729737,0.445917655268667,12.6491225139656,0.296740775608893
734085,2009,Nov,Sun,0,293963,0.597458345100254,0.590428006513143,12.5912091880609,0.223457507676085
734086,2009,Nov,Mon,0,327574,0.621575826037842,0.599848802046988,12.6994692627321,0.360449330104103
734087,2009,Nov,Tue,0,324931,0.678113527252189,0.642591300302396,12.6913681310791,0.350198193734156
734088,2009,Nov,Wed,1,322957,0.56379553798362,0.525761805070947,12.6852744664076,0.342487297255058
734089,2009,Nov,Thu,0,334886,0.554589099124541,0.484298674110258,12.7215454543851,0.388384445944285
734090,2009,Nov,Fri,0,332569,0.594069471900593,0.515701325889742,12.714602636346,0.379599034527871
734091,2009,Nov,Sat,0,308245,0.729793843547021,0.579495231449174,12.6386502002949,0.283489155940713
734092,2009,Nov,Sun,0,293379,0.790454673820954,0.633170504768551,12.5892205674873,0.220941115947028
734093,2009,Nov,Mon,0,323149,0.607229596159277,0.581239823214701,12.6858687961481,0.343239359495168
734094,2009,Nov,Tue,0,332733,0.501044902569896,0.468481042102815,12.7150956455458,0.380222886201344
734095,2009,Nov,Wed,0,339755,0.546342841005366,0.438183298441498,12.7359800486086,0.40664991800026
734096,2009,Nov,Thu,0,337855,0.622479525557752,0.505640846708537,12.730372088338,0.39955362973428
734097,2009,Nov,Fri,0,326154,0.709234679469076,0.608513607815771,12.6951249414446,0.354952045050536
734098,2009,Nov,Sat,0,301982,0.624117480937588,0.551349150965341,12.6181226919317,0.257513737125254
734099,2009,Nov,Sun,0,300851,0.590567636260943,0.490113979995348,12.6143704045585,0.252765609183519
734100,2009,Nov,Mon,0,338426,0.617735103078226,0.496685275645499,12.7320607359141,0.401690436951367
734101,2009,Nov,Tue,0,336290,0.674442247952556,0.526983019306816,12.7257291619309,0.393678491075448
734102,2009,Nov,Wed,0,331914,0.696187517650381,0.532798325191905,12.7126311781984,0.377104360057153
734103,2009,Nov,Thu,1,285744,0.698446766450155,0.545359385903698,12.5628515840613,0.18757392027425
734104,2009,Nov,Fri,0,306006,0.648517367975148,0.497964642940219,12.6313599885854,0.274264154101426
734105,2009,Nov,Sat,0,303552,0.555436317424456,0.510758315887416,12.6233082092373,0.264075467921007
734106,2009,Nov,Sun,0,300826,0.553233549844677,0.500930448941614,12.6142873034926,0.252660453460153
734107,2009,Nov,Mon,0,339142,0.629313753177069,0.505233775296581,12.7341741777133,0.404364776910498
734108,2009,Dec,Tue,0,349604,0.47540242869246,0.417073738078623,12.7645563643457,0.442810262272992
734109,2009,Dec,Wed,0,346803,0.581756565941824,0.481274715050012,12.7565121743701,0.432631179651349
734110,2009,Dec,Thu,0,334804,0.726856820107314,0.653058850895557,12.7213005649574,0.388074563939377
734111,2009,Dec,Fri,0,330151,0.547020615645298,0.523028611304955,12.7073054045444,0.370365149494828
734112,2009,Dec,Sat,0,328067,0.546794690765321,0.427424982554082,12.700973134799,0.362352323204489
734113,2009,Dec,Sun,0,330855,0.463315447613668,0.370086066527099,12.7094354919148,0.37306055268655
734114,2009,Dec,Mon,0,370000,0.470319118892968,0.361828332170272,12.8212582846204,0.514560622848614
734115,2009,Dec,Tue,0,367410,0.454391414854561,0.365143056524773,12.8142336696834,0.505671705997299
734116,2009,Dec,Wed,0,377116,0.544648404405535,0.394859269597581,12.8403081114103,0.538666189899127
734117,2009,Dec,Thu,0,362752,0.465574696413443,0.418643870667597,12.8014746841702,0.489526541835038
734118,2009,Dec,Fri,0,385337,0.284552386331545,0.285298906722494,12.861873555072,0.565955007477188
734119,2009,Dec,Sat,0,363318,0.303586557469641,0.285240753663643,12.8030337628118,0.49149939309224
734120,2009,Dec,Sun,0,353869,0.463993222253601,0.355780414049779,12.7766820671309,0.458154073256123
734121,2009,Dec,Mon,0,361317,0.557865009884213,0.433705512909979,12.7975109683399,0.484510873253304
734122,2009,Dec,Tue,0,359311,0.590454673820955,0.465166317748314,12.7919435877179,0.477465934296078
734123,2009,Dec,Wed,0,379192,0.337249364586275,0.325540823447313,12.845797952094,0.545613010159444
734124,2009,Dec,Thu,0,404632,0.20039536853996,0.185915329146313,12.910733291048,0.627781902526256
734125,2009,Dec,Fri,0,408326,0.160011296243999,0.183356594556874,12.9198211539479,0.639281644276983
734126,2009,Dec,Sat,0,384293,0.201355549279864,0.23179809257967,12.8591605614508,0.56252199727897
734127,2009,Dec,Sun,0,382595,0.328946625247105,0.246976040939753,12.8547322674241,0.556918453490452
734128,2009,Dec,Mon,0,398864,0.295170855690483,0.286578274017213,12.8963757856384,0.609613978316362
734129,2009,Dec,Tue,0,398586,0.257893250494211,0.262619213770644,12.8956785632138,0.608731716126186
734130,2009,Dec,Wed,0,402545,0.271166337192883,0.212433123982321,12.9055621708337,0.62123838974646
734131,2009,Dec,Thu,0,364124,0.451736797514826,0.34740637357525,12.8052497479483,0.494303490939415
734132,2009,Dec,Fri,1,330585,0.483592205591641,0.34089323098395,12.7086190912889,0.372027482924567
734133,2009,Dec,Sat,0,336104,0.546738209545326,0.402012095836241,12.7251759148623,0.392978414667597
734134,2009,Dec,Sun,0,319537,0.647726630895227,0.496394510351244,12.6746283520415,0.329015750951227
734135,2009,Dec,Mon,0,362243,0.501948602089805,0.377645964177716,12.8000705363247,0.487749739325897
734136,2009,Dec,Tue,0,392877,0.257893250494211,0.21493370551291,12.8812518647646,0.590476235348353
734137,2009,Dec,Wed,0,398645,0.228918384637108,0.203419399860433,12.8958265755216,0.608919010249698
734138,2009,Dec,Thu,0,371957,0.435809093476419,0.304373110025587,12.8265335351762,0.521235901704661
734139,2010,Jan,Fri,1,336562,0.499632872070037,0.346999302163294,12.7265376607236,0.394701561892389
734140,2010,Jan,Sat,0,351083,0.444450720135555,0.304198650849035,12.7687779417305,0.448152227731877
734141,2010,Jan,Sun,0,369410,0.357074272804293,0.234066061874855,12.8196624173067,0.512541219367477
734142,2010,Jan,Mon,0,384341,0.389776899181022,0.302744824377762,12.859285458346,0.562680041260902
734143,2010,Jan,Tue,0,388134,0.387574131601243,0.293324028843917,12.8691059198068,0.575106810009151
734144,2010,Jan,Wed,0,383757,0.376955662242304,0.297859967434287,12.8577648187595,0.56075583061505
734145,2010,Jan,Thu,0,378629,0.402428692459757,0.332228425215166,12.8443121128165,0.543732835671428
734146,2010,Jan,Fri,0,380670,0.389155605761084,0.266980693184461,12.8496881370591,0.550535633107557
734147,2010,Jan,Sat,0,366923,0.260321942953968,0.221737613398465,12.8129072957594,0.503993318266338
734148,2010,Jan,Sun,0,371757,0.177576955662242,0.179111421260758,12.8259956940039,0.520555319850282
734149,2010,Jan,Mon,0,392399,0.345947472465405,0.271807397069086,12.8800344582501,0.588935734498322
734150,2010,Jan,Tue,0,386059,0.348093758825191,0.281228192602931,12.8637454865076,0.568323741284141
734151,2010,Jan,Wed,0,397976,0.248065518215193,0.223307745987439,12.8941469809408,0.606793658652983
734152,2010,Jan,Thu,0,379698,0.407737927139226,0.311584089323098,12.8471314788897,0.547300449102663
734153,2010,Jan,Fri,0,363865,0.496978254730302,0.411607350546639,12.8045381987053,0.493403099656288
734154,2010,Jan,Sat,0,329346,0.495170855690483,0.420621074668528,12.7048641488607,0.367275995287878
734155,2010,Jan,Sun,0,331491,0.520530923467947,0.389276575947895,12.7113559389182,0.375490677879763
734156,2010,Jan,Mon,1,361706,0.530754024286925,0.377820423354268,12.7985870061355,0.485872486748071
734157,2010,Jan,Tue,0,366222,0.542728042925727,0.377355198883461,12.810994985879,0.501573489752863
734158,2010,Jan,Wed,0,364671,0.510477266308952,0.375843219353338,12.8067508562235,0.496202986749912
734159,2010,Jan,Thu,0,365653,0.423948037277605,0.348453128634566,12.8094400752326,0.499605912658534
734160,2010,Jan,Fri,0,366514,0.407173114939283,0.310537334263782,12.8117919987607,0.502582026348647
734161,2010,Jan,Sat,0,344266,0.329737362327026,0.286229355664108,12.7491698933612,0.423340289549507
734162,2010,Jan,Sun,0,340512,0.447161818695284,0.342754128867178,12.7382056462415,0.409466179458126
734163,2010,Jan,Mon,0,351729,0.69850324767015,0.538904396371249,12.7706162717019,0.450478442393838
734164,2010,Jan,Tue,0,349252,0.511324484608868,0.453012328448476,12.7635490036597,0.441535552490753
734165,2010,Jan,Wed,0,360704,0.43439706297656,0.391311933007676,12.7958129563782,0.482362216383824
734166,2010,Jan,Thu,0,374980,0.416831403558317,0.324145150034892,12.8346279701969,0.531478564185538
734167,2010,Jan,Fri,0,402385,0.13679751482632,0.15846708536869,12.9051646207309,0.620735331594609
734168,2010,Jan,Sat,0,387634,0.150014120304999,0.137241218888114,12.8678168744499,0.573475657682893
734169,2010,Jan,Sun,0,367276,0.217848065518215,0.212200511746918,12.8138688879903,0.505210112846943
734170,2010,Feb,Mon,0,384561,0.283648686811635,0.289369620842056,12.8598577029389,0.56340415705244
734171,2010,Feb,Tue,0,385345,0.326743857667326,0.278669458013492,12.8618943159046,0.565981278143484
734172,2010,Feb,Wed,0,379198,0.419937870658006,0.308211211909746,12.8458137750875,0.545633032505773
734173,2010,Feb,Thu,0,379372,0.278621858232138,0.295533845080251,12.8462725330216,0.546213542778304
734174,2010,Feb,Fri,0,374793,0.305337475289466,0.295824610374506,12.8341291525445,0.530847362521578
734175,2010,Feb,Sat,0,362426,0.258853431234115,0.229530123284485,12.8005755945068,0.488388837728621
734176,2010,Feb,Sun,0,359072,0.276983902852302,0.244417306350314,12.7912782044646,0.476623961253332
734177,2010,Feb,Mon,0,382289,0.314826320248517,0.280937427308676,12.8539321460558,0.555905983429479
734178,2010,Feb,Tue,0,372757,0.353346512284665,0.330483833449639,12.8286820117934,0.523954574568321
734179,2010,Feb,Wed,0,373360,0.451793278734821,0.347464526634101,12.8302983806237,0.525999920578415
734180,2010,Feb,Thu,0,365255,0.404857384919514,0.366771342172598,12.8083510187732,0.498227825403725
734181,2010,Feb,Fri,0,363423,0.30460321942954,0.324203303093743,12.8033227240806,0.491865043411128
734182,2010,Feb,Sat,0,344052,0.31979666760802,0.312456385205862,12.7485480877223,0.422553459428297
734183,2010,Feb,Sun,0,328753,0.396159277040384,0.358513607815771,12.7030619879078,0.364995548742779
734184,2010,Feb,Mon,1,346436,0.409149957639085,0.386136310769947,12.7554533763675,0.431291381314714
734185,2010,Feb,Tue,0,365989,0.490256989550974,0.353047220283787,12.810358557287,0.500768155811248
734186,2010,Feb,Wed,0,361668,0.44789607455521,0.363165852523843,12.7984819429177,0.485739540214344
734187,2010,Feb,Thu,0,354096,0.476983902852302,0.411491044428937,12.7773233417922,0.45896553939255
734188,2010,Feb,Fri,0,351304,0.448630330415137,0.399511514305652,12.7694072244686,0.448948519341507
734189,2010,Feb,Sat,0,321585,0.481332956791867,0.431379390555943,12.6810171734081,0.337100137414449
734190,2010,Feb,Sun,0,320383,0.418243434058176,0.384042800651314,12.677272434092,0.332361560750887
734191,2010,Feb,Mon,0,349975,0.461733973453827,0.409920911839963,12.765617002343,0.444152388930828
734192,2010,Feb,Tue,0,358535,0.541937305845806,0.408990462898349,12.7897815632662,0.474730118062156
734193,2010,Feb,Wed,0,358945,0.599265744140073,0.429285880437311,12.790924452391,0.476176324934948
734194,2010,Feb,Thu,0,354950,0.628748940977125,0.457606420097697,12.7797322134675,0.462013715017793
734195,2010,Feb,Fri,0,340207,0.557413160124259,0.422191207257502,12.7373095348639,0.40833224406151
734196,2010,Feb,Sat,0,324853,0.539226207286077,0.390672249360316,12.6911280512976,0.349894397834354
734197,2010,Feb,Sun,0,323206,0.512171702908783,0.388811351477088,12.6860451698132,0.343462541955383
734198,2010,Mar,Mon,0,351954,0.54069471900593,0.453477552919284,12.7712557642224,0.451287653417244
734199,2010,Mar,Tue,0,343206,0.522959615927704,0.456443358920679,12.7460861289606,0.419438107637442
734200,2010,Mar,Wed,0,357116,0.523411465687659,0.400790881600372,12.7858159379555,0.469712033232345
734201,2010,Mar,Thu,0,354980,0.499124541090088,0.41230518725285,12.7798167288423,0.462120660401425
734202,2010,Mar,Fri,0,345972,0.404349053939565,0.418643870667597,12.7541131259098,0.429595434279142
734203,2010,Mar,Sat,0,315190,0.341259531205874,0.461386368923005,12.6609309105743,0.31168306875144
734204,2010,Mar,Sun,0,302055,0.438520192036148,0.493370551290998,12.6183643989806,0.257819592162083
734205,2010,Mar,Mon,0,329212,0.486811635131319,0.529018376366597,12.7044571991256,0.366761042882498
734206,2010,Mar,Tue,0,331535,0.40220276757978,0.478425215166318,12.7114886637286,0.37565862727118
734207,2010,Mar,Wed,0,334386,0.417170290878283,0.443068155384973,12.7200512932876,0.386493741061912
734208,2010,Mar,Thu,0,337249,0.525388308387461,0.459409164922075,12.7285768089062,0.397281891035811
734209,2010,Mar,Fri,0,333599,0.55470206156453,0.474296347987904,12.7176949518603,0.383512036981603
734210,2010,Mar,Sat,0,322108,0.549166902005083,0.448185624563852,12.682642172018,0.33915640350962
734211,2010,Mar,Sun,0,301855,0.632334270594158,0.48495605651466,12.6177020486062,0.256981456910885
734212,2010,Mar,Mon,0,350120,0.587969500141203,0.467143521749244,12.7660312318464,0.44467655312284
734213,2010,Mar,Tue,0,335600,0.448347924315165,0.507327285415213,12.7236752535752,0.391079484473925
734214,2010,Mar,Wed,0,328507,0.478847783112115,0.543091416608514,12.70231342566,0.364048321366157
734215,2010,Mar,Thu,0,322919,0.524936458627506,0.599499883693882,12.6851567967619,0.342338398602825
734216,2010,Mar,Fri,0,315151,0.56340016944366,0.592637822749477,12.6608071680284,0.311526485478052
734217,2010,Mar,Sat,0,288170,0.580118610561988,0.630030239590602,12.5713058627505,0.198271927350838
734218,2010,Mar,Sun,0,282637,0.590002824061,0.540474528960223,12.5519186677678,0.173739456072706
734219,2010,Mar,Mon,0,326789,0.639819260096018,0.487206327052803,12.6970699816708,0.357413290399627
734220,2010,Mar,Tue,0,337036,0.651906241174809,0.486973714817399,12.7279450285549,0.396482438957467
734221,2010,Mar,Wed,0,332059,0.544422479525558,0.49802279599907,12.7130679429533,0.377657040257391
734222,2010,Mar,Thu,0,327385,0.512792996328721,0.549837171435218,12.6988921273534,0.359719025533792
734223,2010,Mar,Fri,0,329480,0.433323919796668,0.424284717376134,12.7052709330552,0.367790738218755
734224,2010,Mar,Sat,0,317203,0.281671844111833,0.346592230751337,12.6672972264535,0.319738976869859
734225,2010,Mar,Sun,0,310449,0.493194012990681,0.426203768318214,12.6457749156572,0.292504739430146
734226,2010,Mar,Mon,0,337947,0.709178198249082,0.546871365433822,12.7306443574363,0.399898157853934
734227,2010,Mar,Tue,0,342953,0.687545890991245,0.523086764363806,12.7453486905201,0.418504956277566
734228,2010,Mar,Wed,0,335870,0.67449872917255,0.526575947894859,12.7244794593165,0.392097122882552
734229,2010,Apr,Thu,0,322751,0.678565377012143,0.586008374040475,12.6846364070774,0.341679899784428
734230,2010,Apr,Fri,0,307209,0.68760237221124,0.612235403582228,12.6352835767015,0.279229045250003
734231,2010,Apr,Sat,0,287266,0.696074555210393,0.65712956501512,12.568163894769,0.194296094883541
734232,2010,Apr,Sun,0,272899,0.637785936176221,0.693358920679228,12.5168570423438,0.129372629440553
