,date,year,month,day_of_week,holiday,demand,drybulb,dewpnt
757,2010-01-28,2010,Jan,Thu,False,374980.0,27.510416666666668,18.6875
758,2010-01-29,2010,Jan,Fri,False,402385.0,12.671875,-7.135416666666667
759,2010-01-30,2010,Jan,Sat,False,387634.0,10.770833333333334,-5.916666666666667
760,2010-01-31,2010,Jan,Sun,False,367276.0,17.484375,0.3385416666666667
761,2010-02-01,2010,Feb,Mon,False,384561.0,24.395833333333332,6.40625
762,2010-02-02,2010,Feb,Tue,False,385345.0,23.4375,10.380208333333334
763,2010-02-03,2010,Feb,Wed,False,379198.0,26.083333333333332,18.973958333333332
764,2010-02-04,2010,Feb,Thu,False,379372.0,24.947916666666668,5.942708333333333
765,2010-02-05,2010,Feb,Fri,False,374793.0,24.973958333333332,8.40625
766,2010-02-06,2010,Feb,Sat,False,362426.0,19.036458333333332,4.119791666666667
767,2010-02-07,2010,Feb,Sun,False,359072.0,20.369791666666668,5.791666666666667
768,2010-02-08,2010,Feb,Mon,False,382289.0,23.640625,9.28125
769,2010-02-09,2010,Feb,Tue,False,372757.0,28.078125,12.833333333333334
770,2010-02-10,2010,Feb,Wed,False,373360.0,29.598958333333332,21.911458333333332
771,2010-02-11,2010,Feb,Thu,False,365255.0,31.328125,17.583333333333332
772,2010-02-12,2010,Feb,Fri,False,363423.0,27.515625,8.338541666666666
773,2010-02-13,2010,Feb,Sat,False,344052.0,26.463541666666668,9.739583333333334
774,2010-02-14,2010,Feb,Sun,False,328753.0,30.588541666666668,16.78125
775,2010-02-15,2010,Feb,Mon,True,346436.0,33.0625,17.979166666666668
776,2010-02-16,2010,Feb,Tue,False,365989.0,30.098958333333332,25.458333333333332
777,2010-02-17,2010,Feb,Wed,False,361668.0,31.005208333333332,21.552083333333332
778,2010-02-18,2010,Feb,Thu,False,354096.0,35.333333333333336,24.234375
779,2010-02-19,2010,Feb,Fri,False,351304.0,34.260416666666664,21.619791666666668
780,2010-02-20,2010,Feb,Sat,False,321585.0,37.114583333333336,24.635416666666668
781,2010-02-21,2010,Feb,Sun,False,320383.0,32.875,18.817708333333332
782,2010-02-22,2010,Feb,Mon,False,349975.0,35.192708333333336,22.828125
783,2010-02-23,2010,Feb,Tue,False,358535.0,35.109375,30.223958333333332
784,2010-02-24,2010,Feb,Wed,False,358945.0,36.927083333333336,35.510416666666664
785,2010-02-25,2010,Feb,Thu,False,354950.0,39.463541666666664,38.229166666666664
786,2010-02-26,2010,Feb,Fri,False,340207.0,36.291666666666664,31.651041666666668
787,2010-02-27,2010,Feb,Sat,False,324853.0,33.46875,29.973958333333332
788,2010-02-28,2010,Feb,Sun,False,323206.0,33.302083333333336,27.479166666666668
789,2010-03-01,2010,Mar,Mon,False,351954.0,39.09375,30.109375
790,2010-03-02,2010,Mar,Tue,False,343206.0,39.359375,28.473958333333332
791,2010-03-03,2010,Mar,Wed,False,357116.0,34.375,28.515625
792,2010-03-04,2010,Mar,Thu,False,354980.0,35.40625,26.276041666666668
793,2010-03-05,2010,Mar,Fri,False,345972.0,35.973958333333336,17.536458333333332
794,2010-03-06,2010,Mar,Sat,False,315190.0,39.802083333333336,11.71875
795,2010-03-07,2010,Mar,Sun,False,302055.0,42.666666666666664,20.6875
796,2010-03-08,2010,Mar,Mon,False,329212.0,45.859375,25.140625
797,2010-03-09,2010,Mar,Tue,False,331535.0,41.328125,17.338541666666668
798,2010-03-10,2010,Mar,Wed,False,334386.0,38.161458333333336,18.71875
799,2010-03-11,2010,Mar,Thu,False,337249.0,39.625,28.697916666666668
800,2010-03-12,2010,Mar,Fri,False,333599.0,40.958333333333336,31.401041666666668
801,2010-03-13,2010,Mar,Sat,False,322108.0,38.619791666666664,30.890625
802,2010-03-14,2010,Mar,Sun,False,301855.0,41.91304347826087,38.55978260869565
803,2010-03-15,2010,Mar,Mon,False,350120.0,40.317708333333336,34.46875
804,2010-03-16,2010,Mar,Tue,False,335600.0,43.916666666666664,21.59375
805,2010-03-17,2010,Mar,Wed,False,328507.0,47.119791666666664,24.40625
806,2010-03-18,2010,Mar,Thu,False,322919.0,52.171875,28.65625
807,2010-03-19,2010,Mar,Fri,False,315151.0,51.557291666666664,32.203125
808,2010-03-20,2010,Mar,Sat,False,288170.0,54.90625,33.744791666666664
809,2010-03-21,2010,Mar,Sun,False,282637.0,46.885416666666664,34.65625
810,2010-03-22,2010,Mar,Mon,False,326789.0,42.114583333333336,39.25
811,2010-03-23,2010,Mar,Tue,False,337036.0,42.09375,40.364583333333336
812,2010-03-24,2010,Mar,Wed,False,332059.0,43.083333333333336,30.453125
813,2010-03-25,2010,Mar,Thu,False,327385.0,47.723958333333336,27.536458333333332
814,2010-03-26,2010,Mar,Fri,False,329480.0,36.479166666666664,20.208333333333332
815,2010-03-27,2010,Mar,Sat,False,317203.0,29.520833333333332,6.223958333333333
816,2010-03-28,2010,Mar,Sun,False,310449.0,36.651041666666664,25.729166666666668
817,2010-03-29,2010,Mar,Mon,False,337947.0,47.458333333333336,45.645833333333336
818,2010-03-30,2010,Mar,Tue,False,342953.0,45.328125,43.651041666666664
819,2010-03-31,2010,Mar,Wed,False,335870.0,45.640625,42.447916666666664
820,2010-04-01,2010,Apr,Thu,False,322751.0,50.963541666666664,42.822916666666664
821,2010-04-02,2010,Apr,Fri,False,307209.0,53.3125,43.65625
822,2010-04-03,2010,Apr,Sat,False,287266.0,57.333333333333336,44.4375
823,2010-04-04,2010,Apr,Sun,False,272899.0,60.578125,39.0625
824,2010-04-05,2010,Apr,Mon,False,314045.0,58.317708333333336,35.161458333333336
825,2010-04-06,2010,Apr,Tue,False,318697.0,56.760416666666664,44.125
826,2010-04-07,2010,Apr,Wed,False,327574.0,65.34895833333333,46.90625
827,2010-04-08,2010,Apr,Thu,False,323022.0,57.744791666666664,48.291666666666664
828,2010-04-09,2010,Apr,Fri,False,317722.0,48.817708333333336,45.135416666666664
829,2010-04-10,2010,Apr,Sat,False,290413.0,46.442708333333336,24.739583333333332
830,2010-04-11,2010,Apr,Sun,False,281298.0,55.010416666666664,28.557291666666668
831,2010-04-12,2010,Apr,Mon,False,311519.0,50.541666666666664,26.994791666666668
832,2010-04-13,2010,Apr,Tue,False,314551.0,46.604166666666664,27.307291666666668
833,2010-04-14,2010,Apr,Wed,False,315462.0,50.427083333333336,23.567708333333332
834,2010-04-15,2010,Apr,Thu,False,311942.0,50.989583333333336,25.0625
835,2010-04-16,2010,Apr,Fri,False,318824.0,41.895833333333336,35.177083333333336
836,2010-04-17,2010,Apr,Sat,False,300783.0,40.760416666666664,37.515625
837,2010-04-18,2010,Apr,Sun,False,287200.0,43.697916666666664,35.833333333333336
838,2010-04-19,2010,Apr,Mon,False,310174.0,48.911458333333336,34.604166666666664
839,2010-04-20,2010,Apr,Tue,False,311984.0,55.479166666666664,35.338541666666664
840,2010-04-21,2010,Apr,Wed,False,310571.0,55.911458333333336,35.25
841,2010-04-22,2010,Apr,Thu,False,310645.0,54.411458333333336,43.135416666666664
842,2010-04-23,2010,Apr,Fri,False,304585.0,52.364583333333336,35.53125
843,2010-04-24,2010,Apr,Sat,False,278983.0,53.890625,28.119791666666668
844,2010-04-25,2010,Apr,Sun,False,277098.0,52.244791666666664,39.291666666666664
845,2010-04-26,2010,Apr,Mon,False,311057.0,51.864583333333336,42.885416666666664
846,2010-04-27,2010,Apr,Tue,False,318058.0,44.979166666666664,40.03125
847,2010-04-28,2010,Apr,Wed,False,325630.0,40.489583333333336,31.911458333333332
848,2010-04-29,2010,Apr,Thu,False,317739.0,49.276041666666664,21.859375
849,2010-04-30,2010,Apr,Fri,False,312655.0,57.25,26.229166666666668
850,2010-05-01,2010,May,Sat,False,288360.0,63.109375,38.296875
851,2010-05-02,2010,May,Sun,False,302615.0,67.33333333333333,55.015625
852,2010-05-03,2010,May,Mon,False,355918.0,71.80729166666667,60.0625
853,2010-05-04,2010,May,Tue,False,335321.0,64.25,47.645833333333336
854,2010-05-05,2010,May,Wed,False,327995.0,63.380208333333336,43.234375
855,2010-05-06,2010,May,Thu,False,328949.0,63.510416666666664,46.213541666666664
856,2010-05-07,2010,May,Fri,False,314447.0,58.411458333333336,33.619791666666664
857,2010-05-08,2010,May,Sat,False,292186.0,53.28125,46.34375
858,2010-05-09,2010,May,Sun,False,277104.0,45.223958333333336,28.276041666666668
859,2010-05-10,2010,May,Mon,False,316721.0,46.494791666666664,22.067708333333332
860,2010-05-11,2010,May,Tue,False,318016.0,46.619791666666664,26.369791666666668
861,2010-05-12,2010,May,Wed,False,321091.0,47.317708333333336,36.484375
862,2010-05-13,2010,May,Thu,False,320026.0,52.833333333333336,31.979166666666668
863,2010-05-14,2010,May,Fri,False,318245.0,56.609375,48.432291666666664
864,2010-05-15,2010,May,Sat,False,290700.0,61.130208333333336,44.682291666666664
865,2010-05-16,2010,May,Sun,False,281920.0,60.567708333333336,37.114583333333336
866,2010-05-17,2010,May,Mon,False,320696.0,60.010416666666664,33.734375
867,2010-05-18,2010,May,Tue,False,320185.0,54.505208333333336,43.822916666666664
868,2010-05-19,2010,May,Wed,False,322001.0,53.46875,49.90625
869,2010-05-20,2010,May,Thu,False,333205.0,64.97395833333333,51.296875
870,2010-05-21,2010,May,Fri,False,333160.0,65.359375,47.291666666666664
871,2010-05-22,2010,May,Sat,False,298458.0,61.619791666666664,50.510416666666664
872,2010-05-23,2010,May,Sun,False,298474.0,63.817708333333336,56.416666666666664
873,2010-05-24,2010,May,Mon,False,357210.0,68.59375,58.927083333333336
874,2010-05-25,2010,May,Tue,False,390841.0,73.359375,61.057291666666664
875,2010-05-26,2010,May,Wed,False,427548.0,78.22395833333333,62.03125
876,2010-05-27,2010,May,Thu,False,362427.0,64.59895833333333,53.307291666666664
877,2010-05-28,2010,May,Fri,False,336852.0,63.09375,47.869791666666664
878,2010-05-29,2010,May,Sat,False,307381.0,64.67708333333333,55.791666666666664
879,2010-05-30,2010,May,Sun,False,306226.0,69.57291666666667,52.286458333333336
880,2010-05-31,2010,May,Mon,True,311614.0,66.22916666666667,47.453125
881,2010-06-01,2010,Jun,Tue,False,370239.0,68.30208333333333,61.963541666666664
882,2010-06-02,2010,Jun,Wed,False,376395.0,67.984375,59.072916666666664
883,2010-06-03,2010,Jun,Thu,False,384644.0,68.046875,62.588541666666664
884,2010-06-04,2010,Jun,Fri,False,388336.0,69.32291666666667,60.53125
885,2010-06-05,2010,Jun,Sat,False,369738.0,71.64583333333333,64.34895833333333
886,2010-06-06,2010,Jun,Sun,False,345992.0,67.54166666666667,61.265625
887,2010-06-07,2010,Jun,Mon,False,336636.0,62.901041666666664,44.34375
888,2010-06-08,2010,Jun,Tue,False,329343.0,60.463541666666664,42.526041666666664
889,2010-06-09,2010,Jun,Wed,False,324941.0,57.901041666666664,46.072916666666664
890,2010-06-10,2010,Jun,Thu,False,328487.0,56.640625,53.973958333333336
891,2010-06-11,2010,Jun,Fri,False,324628.0,60.229166666666664,53.895833333333336
892,2010-06-12,2010,Jun,Sat,False,304939.0,61.348958333333336,57.208333333333336
893,2010-06-13,2010,Jun,Sun,False,299242.0,62.479166666666664,58.869791666666664
894,2010-06-14,2010,Jun,Mon,False,345900.0,64.38541666666667,58.692708333333336
895,2010-06-15,2010,Jun,Tue,False,350128.0,65.42708333333333,49.010416666666664
896,2010-06-16,2010,Jun,Wed,False,342130.0,62.671875,50.854166666666664
897,2010-06-17,2010,Jun,Thu,False,352418.0,66.015625,59.083333333333336
898,2010-06-18,2010,Jun,Fri,False,375172.0,72.359375,56.026041666666664
899,2010-06-19,2010,Jun,Sat,False,354174.0,72.27083333333333,57.020833333333336
900,2010-06-20,2010,Jun,Sun,False,372044.0,74.92708333333333,65.46875
901,2010-06-21,2010,Jun,Mon,False,423581.0,75.484375,59.828125
902,2010-06-22,2010,Jun,Tue,False,393567.0,70.44270833333333,55.348958333333336
903,2010-06-23,2010,Jun,Wed,False,422878.0,73.828125,64.97916666666667
904,2010-06-24,2010,Jun,Thu,False,440746.0,76.09375,66.16145833333333
905,2010-06-25,2010,Jun,Fri,False,402868.0,71.96875,56.432291666666664
906,2010-06-26,2010,Jun,Sat,False,365882.0,70.88541666666667,58.484375
907,2010-06-27,2010,Jun,Sun,False,369035.0,71.81770833333333,62.765625
908,2010-06-28,2010,Jun,Mon,False,458301.0,77.19791666666667,68.94791666666667
909,2010-06-29,2010,Jun,Tue,False,446300.0,75.55729166666667,61.75
910,2010-06-30,2010,Jun,Wed,False,365018.0,66.375,44.833333333333336
911,2010-07-01,2010,Jul,Thu,False,342511.0,63.208333333333336,46.911458333333336
912,2010-07-02,2010,Jul,Fri,False,342692.0,66.53645833333333,48.635416666666664
913,2010-07-03,2010,Jul,Sat,False,340104.0,72.0,54.1875
914,2010-07-04,2010,Jul,Sun,False,366552.0,78.609375,57.145833333333336
915,2010-07-05,2010,Jul,Mon,True,425280.0,80.66666666666667,60.963541666666664
916,2010-07-06,2010,Jul,Tue,False,518924.0,85.83333333333333,68.578125
917,2010-07-07,2010,Jul,Wed,False,520279.0,81.34375,69.61458333333333
918,2010-07-08,2010,Jul,Thu,False,490413.0,78.63020833333333,68.97916666666667
919,2010-07-09,2010,Jul,Fri,False,479061.0,78.53125,68.80208333333333
920,2010-07-10,2010,Jul,Sat,False,415787.0,74.61979166666667,69.41666666666667
921,2010-07-11,2010,Jul,Sun,False,403549.0,75.98958333333333,66.45833333333333
922,2010-07-12,2010,Jul,Mon,False,463998.0,76.77604166666667,66.47395833333333
923,2010-07-13,2010,Jul,Tue,False,469390.0,77.11979166666667,69.046875
924,2010-07-14,2010,Jul,Wed,False,436192.0,73.375,69.94270833333333
925,2010-07-15,2010,Jul,Thu,False,428820.0,73.484375,66.77083333333333
926,2010-07-16,2010,Jul,Fri,False,459849.0,76.16666666666667,69.04166666666667
927,2010-07-17,2010,Jul,Sat,False,445772.0,80.25520833333333,66.11458333333333
928,2010-07-18,2010,Jul,Sun,False,429087.0,79.45833333333333,61.395833333333336
929,2010-07-19,2010,Jul,Mon,False,444188.0,74.671875,64.41145833333333
930,2010-07-20,2010,Jul,Tue,False,441782.0,74.75520833333333,64.81770833333333
931,2010-07-21,2010,Jul,Wed,False,447028.0,74.08333333333333,66.35416666666667
932,2010-07-22,2010,Jul,Thu,False,421855.0,74.11458333333333,60.421875
933,2010-07-23,2010,Jul,Fri,False,389924.0,69.80208333333333,62.307291666666664
934,2010-07-24,2010,Jul,Sat,False,414023.0,75.375,70.07291666666667
935,2010-07-25,2010,Jul,Sun,False,415368.0,77.28645833333333,66.00520833333333
936,2010-07-26,2010,Jul,Mon,False,398018.0,72.80729166666667,52.692708333333336
937,2010-07-27,2010,Jul,Tue,False,416833.0,75.44791666666667,55.552083333333336
938,2010-07-28,2010,Jul,Wed,False,449544.0,76.65625,62.307291666666664
939,2010-07-29,2010,Jul,Thu,False,457960.0,77.19270833333333,63.083333333333336
940,2010-07-30,2010,Jul,Fri,False,382344.0,68.72916666666667,50.5
941,2010-07-31,2010,Jul,Sat,False,331081.0,65.8125,51.734375
942,2010-08-01,2010,Aug,Sun,False,327315.0,67.67708333333333,55.416666666666664
943,2010-08-02,2010,Aug,Mon,False,385800.0,69.94791666666667,59.328125
944,2010-08-03,2010,Aug,Tue,False,416289.0,73.76041666666667,63.958333333333336
945,2010-08-04,2010,Aug,Wed,False,468646.0,79.078125,69.11979166666667
946,2010-08-05,2010,Aug,Thu,False,474883.0,77.53645833333333,71.59375
947,2010-08-06,2010,Aug,Fri,False,426070.0,75.1875,57.34375
948,2010-08-07,2010,Aug,Sat,False,333547.0,66.53125,47.901041666666664
949,2010-08-08,2010,Aug,Sun,False,355015.0,71.10416666666667,59.192708333333336
950,2010-08-09,2010,Aug,Mon,False,460554.0,78.11458333333333,66.21875
951,2010-08-10,2010,Aug,Tue,False,468331.0,77.05729166666667,65.765625
952,2010-08-11,2010,Aug,Wed,False,443008.0,74.578125,61.072916666666664
953,2010-08-12,2010,Aug,Thu,False,399294.0,69.703125,59.0625
954,2010-08-13,2010,Aug,Fri,False,379421.0,69.67708333333333,56.630208333333336
955,2010-08-14,2010,Aug,Sat,False,334800.0,68.64583333333333,53.041666666666664
956,2010-08-15,2010,Aug,Sun,False,326486.0,68.890625,58.005208333333336
957,2010-08-16,2010,Aug,Mon,False,398392.0,71.58333333333333,66.86979166666667
958,2010-08-17,2010,Aug,Tue,False,442696.0,77.04166666666667,63.182291666666664
959,2010-08-18,2010,Aug,Wed,False,400584.0,72.56770833333333,56.067708333333336
960,2010-08-19,2010,Aug,Thu,False,411936.0,73.13541666666667,57.989583333333336
961,2010-08-20,2010,Aug,Fri,False,398979.0,71.984375,53.979166666666664
962,2010-08-21,2010,Aug,Sat,False,329423.0,66.47916666666667,51.34375
963,2010-08-22,2010,Aug,Sun,False,330587.0,66.703125,63.109375
964,2010-08-23,2010,Aug,Mon,False,351662.0,63.4375,59.739583333333336
965,2010-08-24,2010,Aug,Tue,False,343754.0,63.739583333333336,58.380208333333336
966,2010-08-25,2010,Aug,Wed,False,351831.0,64.79166666666667,61.286458333333336
967,2010-08-26,2010,Aug,Thu,False,374314.0,70.359375,59.734375
968,2010-08-27,2010,Aug,Fri,False,351835.0,66.22395833333333,50.932291666666664
969,2010-08-28,2010,Aug,Sat,False,324202.0,67.359375,52.708333333333336
970,2010-08-29,2010,Aug,Sun,False,362639.0,75.65104166666667,58.973958333333336
971,2010-08-30,2010,Aug,Mon,False,430462.0,76.921875,57.921875
972,2010-08-31,2010,Aug,Tue,False,476115.0,80.734375,65.01041666666667
973,2010-09-01,2010,Sep,Wed,False,490649.0,80.92708333333333,65.17708333333333
974,2010-09-02,2010,Sep,Thu,False,491423.0,80.83854166666667,65.31770833333333
975,2010-09-03,2010,Sep,Fri,False,447216.0,75.49479166666667,67.96354166666667
976,2010-09-04,2010,Sep,Sat,False,364136.0,73.27604166666667,57.338541666666664
977,2010-09-05,2010,Sep,Sun,False,298706.0,63.661458333333336,46.546875
978,2010-09-06,2010,Sep,Mon,True,306879.0,63.9375,47.6875
979,2010-09-07,2010,Sep,Tue,False,380563.0,71.0625,59.328125
980,2010-09-08,2010,Sep,Wed,False,393649.0,71.11979166666667,60.104166666666664
981,2010-09-09,2010,Sep,Thu,False,344659.0,62.692708333333336,52.192708333333336
982,2010-09-10,2010,Sep,Fri,False,330524.0,61.567708333333336,49.291666666666664
983,2010-09-11,2010,Sep,Sat,False,303048.0,62.114583333333336,49.151041666666664
984,2010-09-12,2010,Sep,Sun,False,291850.0,58.057291666666664,50.817708333333336
985,2010-09-13,2010,Sep,Mon,False,330155.0,59.458333333333336,53.755208333333336
986,2010-09-14,2010,Sep,Tue,False,336434.0,62.958333333333336,51.213541666666664
987,2010-09-15,2010,Sep,Wed,False,325791.0,58.104166666666664,42.833333333333336
988,2010-09-16,2010,Sep,Thu,False,328032.0,57.34375,47.692708333333336
989,2010-09-17,2010,Sep,Fri,False,334924.0,61.630208333333336,56.510416666666664
990,2010-09-18,2010,Sep,Sat,False,296330.0,58.973958333333336,50.520833333333336
991,2010-09-19,2010,Sep,Sun,False,297580.0,62.057291666666664,54.546875
992,2010-09-20,2010,Sep,Mon,False,329650.0,60.927083333333336,43.666666666666664
993,2010-09-21,2010,Sep,Tue,False,324377.0,57.807291666666664,40.40625
994,2010-09-22,2010,Sep,Wed,False,356206.0,69.921875,57.427083333333336
995,2010-09-23,2010,Sep,Thu,False,353074.0,65.546875,53.171875
996,2010-09-24,2010,Sep,Fri,False,361823.0,68.859375,61.364583333333336
997,2010-09-25,2010,Sep,Sat,False,352199.0,74.20833333333333,59.96875
998,2010-09-26,2010,Sep,Sun,False,302441.0,61.036458333333336,51.744791666666664
999,2010-09-27,2010,Sep,Mon,False,334217.0,58.114583333333336,56.229166666666664
1000,2010-09-28,2010,Sep,Tue,False,359936.0,67.54166666666667,65.17708333333333
1001,2010-09-29,2010,Sep,Wed,False,370437.0,70.59895833333333,61.411458333333336
1002,2010-09-30,2010,Sep,Thu,False,379475.0,68.73958333333333,65.40104166666667
1003,2010-10-01,2010,Oct,Fri,False,367243.0,66.38541666666667,62.869791666666664
1004,2010-10-02,2010,Oct,Sat,False,292989.0,56.145833333333336,43.109375
1005,2010-10-03,2010,Oct,Sun,False,283845.0,50.182291666666664,40.291666666666664
1006,2010-10-04,2010,Oct,Mon,False,322947.0,53.401041666666664,45.151041666666664
1007,2010-10-05,2010,Oct,Tue,False,328288.0,56.0625,50.921875
1008,2010-10-06,2010,Oct,Wed,False,331303.0,55.265625,52.625
1009,2010-10-07,2010,Oct,Thu,False,325383.0,54.979166666666664,46.770833333333336
1010,2010-10-08,2010,Oct,Fri,False,319538.0,58.255208333333336,42.78125
1011,2010-10-09,2010,Oct,Sat,False,287704.0,54.53125,35.510416666666664
1012,2010-10-10,2010,Oct,Sun,False,281175.0,50.552083333333336,32.171875
1013,2010-10-11,2010,Oct,Mon,True,310490.0,54.807291666666664,41.140625
1014,2010-10-12,2010,Oct,Tue,False,321880.0,52.645833333333336,41.895833333333336
1015,2010-10-13,2010,Oct,Wed,False,321415.0,49.385416666666664,37.078125
1016,2010-10-14,2010,Oct,Thu,False,323655.0,49.90625,42.432291666666664
1017,2010-10-15,2010,Oct,Fri,False,323652.0,48.541666666666664,43.744791666666664
1018,2010-10-16,2010,Oct,Sat,False,297068.0,48.875,36.833333333333336
1019,2010-10-17,2010,Oct,Sun,False,290247.0,50.942708333333336,37.3125
1020,2010-10-18,2010,Oct,Mon,False,321854.0,49.09375,31.630208333333332
1021,2010-10-19,2010,Oct,Tue,False,326332.0,45.114583333333336,31.734375
1022,2010-10-20,2010,Oct,Wed,False,327025.0,48.604166666666664,37.536458333333336
1023,2010-10-21,2010,Oct,Thu,False,329579.0,46.458333333333336,40.177083333333336
1024,2010-10-22,2010,Oct,Fri,False,329303.0,41.583333333333336,25.817708333333332
1025,2010-10-23,2010,Oct,Sat,False,301415.0,44.4375,29.057291666666668
1026,2010-10-24,2010,Oct,Sun,False,296409.0,43.901041666666664,35.458333333333336
1027,2010-10-25,2010,Oct,Mon,False,326663.0,52.703125,49.135416666666664
1028,2010-10-26,2010,Oct,Tue,False,331854.0,62.942708333333336,57.359375
1029,2010-10-27,2010,Oct,Wed,False,342680.0,65.5,62.776041666666664
1030,2010-10-28,2010,Oct,Thu,False,330738.0,62.1875,49.526041666666664
1031,2010-10-29,2010,Oct,Fri,False,317005.0,48.59375,36.552083333333336
1032,2010-10-30,2010,Oct,Sat,False,297848.0,45.083333333333336,30.401041666666668
1033,2010-10-31,2010,Oct,Sun,False,289843.0,45.619791666666664,30.25
1034,2010-11-01,2010,Nov,Mon,False,334517.0,39.833333333333336,25.015625
1035,2010-11-02,2010,Nov,Tue,False,337094.0,40.666666666666664,25.614583333333332
1036,2010-11-03,2010,Nov,Wed,False,341551.0,36.729166666666664,27.109375
1037,2010-11-04,2010,Nov,Thu,False,344824.0,42.505208333333336,39.708333333333336
1038,2010-11-05,2010,Nov,Fri,False,329396.0,49.140625,45.864583333333336
1039,2010-11-06,2010,Nov,Sat,False,307920.0,42.645833333333336,33.567708333333336
1040,2010-11-07,2010,Nov,Sun,False,300681.0,39.266304347826086,27.684782608695652
1041,2010-11-08,2010,Nov,Mon,False,348657.0,40.348958333333336,36.020833333333336
1042,2010-11-09,2010,Nov,Tue,False,340983.0,46.901041666666664,42.40625
1043,2010-11-10,2010,Nov,Wed,False,337535.0,45.276041666666664,33.71875
1044,2010-11-11,2010,Nov,Thu,True,335379.0,42.208333333333336,23.869791666666668
1045,2010-11-12,2010,Nov,Fri,False,331660.0,44.807291666666664,20.104166666666668
1046,2010-11-13,2010,Nov,Sat,False,302811.0,46.447916666666664,27.192708333333332
1047,2010-11-14,2010,Nov,Sun,False,299979.0,44.494791666666664,35.369791666666664
1048,2010-11-15,2010,Nov,Mon,False,331566.0,47.489583333333336,42.796875
1049,2010-11-16,2010,Nov,Tue,False,331455.0,48.447916666666664,45.286458333333336
1050,2010-11-17,2010,Nov,Wed,False,331918.0,52.984375,44.770833333333336
1051,2010-11-18,2010,Nov,Thu,False,332506.0,45.328125,28.953125
1052,2010-11-19,2010,Nov,Fri,False,339639.0,36.046875,22.84375
1053,2010-11-20,2010,Nov,Sat,False,321395.0,39.880208333333336,25.25
1054,2010-11-21,2010,Nov,Sun,False,318454.0,33.354166666666664,18.75
1055,2010-11-22,2010,Nov,Mon,False,344895.0,43.510416666666664,37.338541666666664
1056,2010-11-23,2010,Nov,Tue,False,332632.0,51.166666666666664,44.885416666666664
1057,2010-11-24,2010,Nov,Wed,False,340245.0,40.130208333333336,14.619791666666666
1058,2010-11-25,2010,Nov,Thu,True,311668.0,32.895833333333336,7.890625
1059,2010-11-26,2010,Nov,Fri,False,316797.0,37.328125,29.442708333333332
1060,2010-11-27,2010,Nov,Sat,False,319729.0,33.807291666666664,20.395833333333332
1061,2010-11-28,2010,Nov,Sun,False,324826.0,32.625,17.4375
1062,2010-11-29,2010,Nov,Mon,False,353576.0,34.427083333333336,25.223958333333332
1063,2010-11-30,2010,Nov,Tue,False,352347.0,38.921875,33.302083333333336
1064,2010-12-01,2010,Dec,Wed,False,343294.0,49.328125,45.822916666666664
1065,2010-12-02,2010,Dec,Thu,False,348111.0,37.989583333333336,26.96875
1066,2010-12-03,2010,Dec,Fri,False,357950.0,34.197916666666664,23.770833333333332
1067,2010-12-04,2010,Dec,Sat,False,335250.0,33.114583333333336,20.979166666666668
1068,2010-12-05,2010,Dec,Sun,False,340837.0,28.802083333333332,16.8125
1069,2010-12-06,2010,Dec,Mon,False,379981.0,26.864583333333332,15.109375
1070,2010-12-07,2010,Dec,Tue,False,379214.0,28.208333333333332,13.776041666666666
1071,2010-12-08,2010,Dec,Wed,False,384069.0,25.109375,9.34375
1072,2010-12-09,2010,Dec,Thu,False,395485.0,19.546875,5.46875
1073,2010-12-10,2010,Dec,Fri,False,399119.0,17.942708333333332,5.71875
1074,2010-12-11,2010,Dec,Sat,False,348746.0,31.973958333333332,22.875
1075,2010-12-12,2010,Dec,Sun,False,341363.0,40.515625,37.859375
1076,2010-12-13,2010,Dec,Mon,False,354146.0,44.604166666666664,41.9375
1077,2010-12-14,2010,Dec,Tue,False,384422.0,23.291666666666668,12.838541666666666
1078,2010-12-15,2010,Dec,Wed,False,405519.0,17.510416666666668,4.515625
1079,2010-12-16,2010,Dec,Thu,False,396527.0,22.354166666666668,11.364583333333334
1080,2010-12-17,2010,Dec,Fri,False,389790.0,23.244791666666668,13.213541666666666
1081,2010-12-18,2010,Dec,Sat,False,360718.0,26.963541666666668,18.4375
1082,2010-12-19,2010,Dec,Sun,False,358962.0,27.208333333333332,18.135416666666668
1083,2010-12-20,2010,Dec,Mon,False,393278.0,25.78125,16.520833333333332
1084,2010-12-21,2010,Dec,Tue,False,388230.0,30.645833333333332,21.583333333333332
1085,2010-12-22,2010,Dec,Wed,False,380359.0,32.145833333333336,24.90625
1086,2010-12-23,2010,Dec,Thu,False,375800.0,31.78125,23.567708333333332
1087,2010-12-24,2010,Dec,Fri,True,350773.0,28.536458333333332,15.651041666666666
1088,2010-12-25,2010,Dec,Sat,False,336348.0,23.359375,13.114583333333334
1089,2010-12-26,2010,Dec,Sun,False,359166.0,22.036458333333332,16.411458333333332
1090,2010-12-27,2010,Dec,Mon,False,381554.0,22.3125,14.958333333333334
1091,2010-12-28,2010,Dec,Tue,False,387454.0,23.692708333333332,6.489583333333333
1092,2010-12-29,2010,Dec,Wed,False,370844.0,30.34375,20.286458333333332
1093,2010-12-30,2010,Dec,Thu,False,362754.0,29.197916666666668,20.354166666666668
1094,2010-12-31,2010,Dec,Fri,True,337082.0,35.041666666666664,25.838541666666668
1095,2011-01-01,2011,Jan,Sat,False,308999.0,41.401041666666664,35.015625
